"","year","wbregion","social_capital","absence_exclusion","absence_capture","vdeminformal","btiinformal","informal_channels","vdeminstitutional","btiinstitutional","institutional_channels","vdemcso","bticso","intermediary_channels","civil_capacity","quality_interface","resilience","v2cagenmob","percept_civicspace","natgov_confidence"
"836",1795,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.14558828429912,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"837",1796,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.14558828429912,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"838",1797,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.14558828429912,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"839",1798,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.14558828429912,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"840",1799,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.14558828429912,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"841",1800,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.14558828429912,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"842",1801,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.14558828429912,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"843",1802,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.14558828429912,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"844",1803,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.14558828429912,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"845",1804,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.14558828429912,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"846",1805,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.13053022817434,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"847",1806,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.1218718459026,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"848",1807,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.1218718459026,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"849",1808,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.1218718459026,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"850",1809,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.1218718459026,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"851",1810,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.1218718459026,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"852",1811,"Middle East & North Africa",NA,NA,-1.0316080657564,NA,NA,NA,-1.1218718459026,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"853",1812,"Middle East & North Africa",NA,NA,-0.957257281132215,NA,NA,NA,-1.1218718459026,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"854",1813,"Middle East & North Africa",NA,NA,-0.957257281132215,NA,NA,NA,-1.1218718459026,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"855",1814,"Middle East & North Africa",NA,NA,-0.957257281132215,NA,NA,NA,-1.1218718459026,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"856",1815,"Middle East & North Africa",NA,NA,-0.957257281132215,NA,NA,NA,-1.1218718459026,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"857",1816,"Middle East & North Africa",NA,NA,-0.957257281132215,NA,NA,NA,-1.1218718459026,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"858",1817,"Middle East & North Africa",NA,NA,-0.957257281132215,NA,NA,NA,-1.1218718459026,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"859",1818,"Middle East & North Africa",NA,NA,-0.957257281132215,NA,NA,NA,-1.1218718459026,NA,NA,-0.817749729597918,NA,NA,NA,NA,NA,NA,NA,NA
"860",1819,"Middle East & North Africa",NA,NA,-0.959150313316475,NA,NA,NA,-1.11396636643709,NA,NA,-0.774424789643312,NA,NA,NA,NA,NA,NA,NA,NA
"861",1820,"Middle East & North Africa",NA,NA,-0.959150313316475,NA,NA,NA,-1.11396636643709,NA,NA,-0.774424789643312,NA,NA,NA,NA,NA,NA,NA,NA
"862",1821,"Middle East & North Africa",NA,NA,-0.959150313316475,NA,NA,NA,-1.11396636643709,NA,NA,-0.774424789643312,NA,NA,NA,NA,NA,NA,NA,NA
"863",1822,"Middle East & North Africa",NA,NA,-0.977383492380454,NA,NA,NA,-1.1218718459026,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"864",1823,"Middle East & North Africa",NA,NA,-0.977383492380454,NA,NA,NA,-1.1218718459026,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"865",1824,"Middle East & North Africa",NA,NA,-0.977383492380454,NA,NA,NA,-1.1218718459026,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"866",1825,"Middle East & North Africa",NA,NA,-0.977383492380454,NA,NA,NA,-1.1218718459026,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"867",1826,"Middle East & North Africa",NA,NA,-0.977383492380454,NA,NA,NA,-1.1218718459026,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"868",1827,"Middle East & North Africa",NA,NA,-0.977383492380454,NA,NA,NA,-1.1218718459026,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"869",1828,"Middle East & North Africa",NA,NA,-0.977383492380454,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"870",1829,"Middle East & North Africa",NA,NA,-0.977383492380454,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"871",1830,"Middle East & North Africa",NA,NA,-0.977383492380454,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"872",1831,"Middle East & North Africa",NA,NA,-0.977383492380454,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"873",1832,"Middle East & North Africa",NA,NA,-0.977383492380454,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"874",1833,"Middle East & North Africa",NA,NA,-0.977383492380454,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"875",1834,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"876",1835,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"877",1836,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"878",1837,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"879",1838,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"880",1839,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"881",1840,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"882",1841,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"883",1842,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"884",1843,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"885",1844,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"886",1845,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"887",1846,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"888",1847,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.845090539646728,NA,NA,NA,NA,NA,NA,NA,NA
"889",1848,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.853356365940555,NA,NA,NA,NA,NA,NA,NA,NA
"890",1849,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.853356365940555,NA,NA,NA,NA,NA,NA,NA,NA
"891",1850,"Middle East & North Africa",NA,NA,-0.948469686959335,NA,NA,NA,-1.12036604029012,NA,NA,-0.853356365940555,NA,NA,NA,NA,NA,NA,NA,NA
"892",1851,"Middle East & North Africa",NA,NA,-0.927467359659865,NA,NA,NA,-1.12036604029012,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"893",1852,"Middle East & North Africa",NA,NA,-0.927467359659865,NA,NA,NA,-1.12036604029012,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"894",1853,"Middle East & North Africa",NA,NA,-0.927467359659865,NA,NA,NA,-1.12036604029012,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"895",1854,"Middle East & North Africa",NA,NA,-0.927467359659865,NA,NA,NA,-1.12036604029012,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"896",1855,"Middle East & North Africa",NA,NA,-0.927467359659865,NA,NA,NA,-1.12036604029012,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"897",1856,"Middle East & North Africa",NA,NA,-0.927467359659865,NA,NA,NA,-1.12036604029012,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"898",1857,"Middle East & North Africa",NA,NA,-0.927467359659865,NA,NA,NA,-1.12036604029012,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"899",1858,"Middle East & North Africa",NA,NA,-0.927467359659865,NA,NA,NA,-1.11961313748388,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"900",1859,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"901",1860,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"902",1861,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"903",1862,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"904",1863,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"905",1864,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"906",1865,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"907",1866,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"908",1867,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"909",1868,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"910",1869,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"911",1870,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"912",1871,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.10493153276222,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"913",1872,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"914",1873,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"915",1874,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"916",1875,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"917",1876,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"918",1877,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"919",1878,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"920",1879,"Middle East & North Africa",NA,NA,-0.912014919521573,NA,NA,NA,-1.10681378977782,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"921",1880,"Middle East & North Africa",NA,NA,-0.842917305995382,NA,NA,NA,-1.1181073318714,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"922",1881,"Middle East & North Africa",NA,NA,-0.834369147621008,NA,NA,NA,-1.07406251770643,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"923",1882,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-1.08008574015634,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"924",1883,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.872661017037525,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"925",1884,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"926",1885,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"927",1886,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"928",1887,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"929",1888,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"930",1889,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"931",1890,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.934901921493109,NA,NA,NA,NA,NA,NA,NA,NA
"932",1891,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.896389882532237,NA,NA,NA,NA,NA,NA,NA,NA
"933",1892,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.896389882532237,NA,NA,NA,NA,NA,NA,NA,NA
"934",1893,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.896389882532237,NA,NA,NA,NA,NA,NA,NA,NA
"935",1894,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.896389882532237,NA,NA,NA,NA,NA,NA,NA,NA
"936",1895,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.896389882532237,NA,NA,NA,NA,NA,NA,NA,NA
"937",1896,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.896389882532237,NA,NA,NA,NA,NA,NA,NA,NA
"938",1897,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.896389882532237,NA,NA,NA,NA,NA,NA,NA,NA
"939",1898,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.896389882532237,NA,NA,NA,NA,NA,NA,NA,NA
"940",1899,"Middle East & North Africa",NA,NA,-0.831797360729518,NA,NA,NA,-0.864002634765778,NA,NA,-0.896389882532237,NA,NA,NA,NA,NA,NA,NA,NA
"941",1900,"Middle East & North Africa",NA,NA,-0.749957744063899,-0.70897503026869,NA,NA,-0.97633573345662,NA,NA,-0.93524191541652,NA,NA,NA,NA,NA,-1.4776,NA,NA
"942",1901,"Middle East & North Africa",NA,NA,-0.749957744063899,-0.709772684225704,NA,NA,-0.97633573345662,NA,NA,-0.93524191541652,NA,NA,NA,NA,NA,-1.4776,NA,NA
"943",1902,"Middle East & North Africa",NA,NA,-0.749957744063899,-0.709772684225704,NA,NA,-0.97633573345662,NA,NA,-0.93524191541652,NA,NA,NA,NA,NA,-1.4776,NA,NA
"944",1903,"Middle East & North Africa",NA,NA,-0.749957744063899,-0.709772684225704,NA,NA,-0.97633573345662,NA,NA,-0.93524191541652,NA,NA,NA,NA,NA,-1.4776,NA,NA
"945",1904,"Middle East & North Africa",NA,NA,-0.749957744063899,-0.709772684225704,NA,NA,-0.97633573345662,NA,NA,-0.93524191541652,NA,NA,NA,NA,NA,-1.4669,NA,NA
"946",1905,"Middle East & North Africa",NA,NA,-0.746409710379663,-0.709772684225704,NA,NA,-0.97633573345662,NA,NA,-0.93524191541652,NA,NA,NA,NA,NA,-1.1976,NA,NA
"947",1906,"Middle East & North Africa",NA,NA,-0.725600972285634,-0.700041305950129,NA,NA,-0.97633573345662,NA,NA,-0.922507597557869,NA,NA,NA,NA,NA,-1.134,NA,NA
"948",1907,"Middle East & North Africa",NA,NA,-0.725600972285634,-0.696106213095525,NA,NA,-0.982139929635625,NA,NA,-0.901304340152445,NA,NA,NA,NA,NA,-1.1934,NA,NA
"949",1908,"Middle East & North Africa",NA,NA,-0.725600972285634,-0.696106213095525,NA,NA,-0.982139929635625,NA,NA,-0.901304340152445,NA,NA,NA,NA,NA,-1.236,NA,NA
"950",1909,"Middle East & North Africa",NA,NA,-0.735829537861808,-0.695893505373654,NA,NA,-0.982139929635625,NA,NA,-0.927514780793552,NA,NA,NA,NA,NA,-1.2618,NA,NA
"951",1910,"Middle East & North Africa",NA,NA,-0.735829537861808,-0.693553720433079,NA,NA,-0.982139929635625,NA,NA,-0.927514780793552,NA,NA,NA,NA,NA,-1.2166,NA,NA
"952",1911,"Middle East & North Africa",NA,NA,-0.740435819700611,-0.693553720433079,NA,NA,-0.982139929635625,NA,NA,-0.927514780793552,NA,NA,NA,NA,NA,-1.0608,NA,NA
"953",1912,"Middle East & North Africa",NA,NA,-0.782981845722182,-0.715375598990429,NA,NA,-0.995760625857583,NA,NA,-0.927514780793552,NA,NA,NA,NA,NA,-1.40236363636364,NA,NA
"954",1913,"Middle East & North Africa",NA,NA,-0.782981845722182,-0.715327256326368,NA,NA,-1.01596351782499,NA,NA,-0.87463027143396,NA,NA,NA,NA,NA,-1.40236363636364,NA,NA
"955",1914,"Middle East & North Africa",NA,NA,-0.782981845722182,-0.715423941654491,NA,NA,-1.03591544219032,NA,NA,-0.87463027143396,NA,NA,NA,NA,NA,-1.38154545454545,NA,NA
"956",1915,"Middle East & North Africa",NA,NA,-0.782981845722182,-0.714892172349815,NA,NA,-1.03591544219032,NA,NA,-0.87463027143396,NA,NA,NA,NA,NA,-1.27036363636364,NA,NA
"957",1916,"Middle East & North Africa",NA,NA,-0.782981845722182,-0.697343785295499,NA,NA,-1.03591544219032,NA,NA,-0.87463027143396,NA,NA,NA,NA,NA,-1.25918181818182,NA,NA
"958",1917,"Middle East & North Africa",NA,NA,-0.782981845722182,-0.697198757303314,NA,NA,-1.03591544219032,NA,NA,-0.87463027143396,NA,NA,NA,NA,NA,-1.25918181818182,NA,NA
"959",1918,"Middle East & North Africa",NA,NA,-0.669045226494236,-0.641463118687864,NA,NA,-1.03526292642492,NA,NA,-0.783623170698493,NA,NA,NA,NA,NA,-1.05942857142857,NA,NA
"960",1919,"Middle East & North Africa",NA,NA,-0.669045226494236,-0.630182012724375,NA,NA,-1.01076848846195,NA,NA,-0.783623170698493,NA,NA,NA,NA,NA,-0.7785,NA,NA
"961",1920,"Middle East & North Africa",NA,NA,-0.763835276165157,-0.633980364900634,NA,NA,-0.996613915704654,NA,NA,-0.733304070033726,NA,NA,NA,NA,NA,-1.24342857142857,NA,NA
"962",1921,"Middle East & North Africa",NA,NA,-0.749456039418972,-0.641577069253152,NA,NA,-0.981347914995296,NA,NA,-0.722745713284903,NA,NA,NA,NA,NA,-1.1695,NA,NA
"963",1922,"Middle East & North Africa",NA,NA,-0.635145763815013,-0.631981482067878,NA,NA,-0.939951705345126,NA,NA,-0.687226348109773,NA,NA,NA,NA,NA,-1.271375,NA,NA
"964",1923,"Middle East & North Africa",NA,NA,-0.63235814138062,-0.621412567137438,NA,NA,-0.939951705345126,NA,NA,-0.685851827221546,NA,NA,NA,NA,NA,-1.271375,NA,NA
"965",1924,"Middle East & North Africa",NA,NA,-0.616430217747101,-0.620515206435796,NA,NA,-0.939951705345126,NA,NA,-0.639467201691862,NA,NA,NA,NA,NA,-1.222,NA,NA
"966",1925,"Middle East & North Africa",NA,NA,-0.616430217747101,-0.650261051916124,NA,NA,-0.933269692939756,NA,NA,-0.639467201691862,NA,NA,NA,NA,NA,-1.1514375,NA,NA
"967",1926,"Middle East & North Africa",NA,NA,-0.616430217747101,-0.624403769476241,NA,NA,-0.946069040645817,NA,NA,-0.661197722400971,NA,NA,NA,NA,NA,-1.15025,NA,NA
"968",1927,"Middle East & North Africa",NA,NA,-0.616430217747101,-0.624503476220868,NA,NA,-0.946539604899716,NA,NA,-0.661197722400971,NA,NA,NA,NA,NA,-1.17975,NA,NA
"969",1928,"Middle East & North Africa",NA,NA,-0.616430217747101,-0.624702889710122,NA,NA,-0.947198394855175,NA,NA,-0.661197722400971,NA,NA,NA,NA,NA,-1.2023125,NA,NA
"970",1929,"Middle East & North Africa",NA,NA,-0.616430217747101,-0.637166232788471,NA,NA,-0.947198394855175,NA,NA,-0.661197722400971,NA,NA,NA,NA,NA,-1.2023125,NA,NA
"971",1930,"Middle East & North Africa",NA,NA,-0.608173748246763,-0.63493944882514,NA,NA,-1.00385433102465,NA,NA,-0.645248916539165,NA,NA,NA,NA,NA,-1.1681875,NA,NA
"972",1931,"Middle East & North Africa",NA,NA,-0.608173748246763,-0.635570924874443,NA,NA,-1.01307739040108,NA,NA,-0.645248916539165,NA,NA,NA,NA,NA,-1.1681875,NA,NA
"973",1932,"Middle East & North Africa",NA,NA,-0.597835011035557,-0.669148637403173,NA,NA,-0.972320251823346,NA,NA,-0.645248916539165,NA,NA,NA,NA,NA,-1.28311764705882,NA,NA
"974",1933,"Middle East & North Africa",NA,NA,-0.597835011035557,-0.66921119849784,NA,NA,-0.93999562467549,NA,NA,-0.645248916539165,NA,NA,NA,NA,NA,-1.22958823529412,NA,NA
"975",1934,"Middle East & North Africa",NA,NA,-0.597835011035557,-0.724136363999793,NA,NA,-0.969691366191562,NA,NA,-0.636861187662156,NA,NA,NA,NA,NA,-1.21605555555556,NA,NA
"976",1935,"Middle East & North Africa",NA,NA,-0.597835011035557,-0.721152547345776,NA,NA,-0.975432250089133,NA,NA,-0.636861187662156,NA,NA,NA,NA,NA,-1.21605555555556,NA,NA
"977",1936,"Middle East & North Africa",NA,NA,-0.58664196217685,-0.720798034475992,NA,NA,-0.975432250089133,NA,NA,-0.636861187662156,NA,NA,NA,NA,NA,-1.16661111111111,NA,NA
"978",1937,"Middle East & North Africa",NA,NA,-0.58664196217685,-0.721182090084925,NA,NA,-0.975432250089133,NA,NA,-0.640529000896524,NA,NA,NA,NA,NA,-1.16405555555556,NA,NA
"979",1938,"Middle East & North Africa",NA,NA,-0.595281463767411,-0.737312425660104,NA,NA,-0.975432250089133,NA,NA,-0.640529000896524,NA,NA,NA,NA,NA,-0.990444444444444,NA,NA
"980",1939,"Middle East & North Africa",NA,NA,-0.595281463767411,-0.744963995099613,NA,NA,-0.945127912138018,NA,NA,-0.640529000896524,NA,NA,NA,NA,NA,-1.23438888888889,NA,NA
"981",1940,"Middle East & North Africa",NA,NA,-0.595281463767411,-0.763250950632646,NA,NA,-0.975432250089133,NA,NA,-0.631771581657161,NA,NA,NA,NA,NA,-1.4005,NA,NA
"982",1941,"Middle East & North Africa",NA,NA,-0.592873488954686,-0.765643912503689,NA,NA,-0.975432250089133,NA,NA,-0.614874913948271,NA,NA,NA,NA,NA,-1.28194444444444,NA,NA
"983",1942,"Middle East & North Africa",NA,NA,-0.580941858789301,-0.638806506489293,NA,NA,-1.01307739040108,NA,NA,-0.601678786161565,NA,NA,NA,NA,NA,-1.32676470588235,NA,NA
"984",1943,"Middle East & North Africa",NA,NA,-0.580941858789301,-0.636554307081252,NA,NA,-1.00866036060448,NA,NA,-0.596987960908092,NA,NA,NA,NA,NA,-1.287,NA,NA
"985",1944,"Middle East & North Africa",NA,NA,-0.580941858789301,-0.630329478161807,NA,NA,-0.989586822846424,NA,NA,-0.596987960908092,NA,NA,NA,NA,NA,-1.35247058823529,NA,NA
